20.67,-2.06
22.35,-2.06
23.69,-2.06
24.88,-2.06
26.07,-2.06
27.98,-2.08
30.03,-2.07
33.23,-2.09
35.66,-2.06
36.87,-2.08
38.08,-2.11
42.34,-2.06
45.44,-2.06
48.77,-2.06
53.95,-2.06
55.74,-2.06
57.52,-2.06
62.15,-2.06
68.75,-2.06
73.79,-2.06
79.19,-2.06
83.4,-2.06
87.61,-2.06
94.03,-2.06
100.92,-2.06
111.64,-2.08
119.82,-2.12
124.21,-2.12
128.6,-2.12
142.26,-2.12
152.69,-2.12
163.87,-2.12
181.29,-2.1
193.26,-2.06
201.04,-2.05
208.82,-2.04
231.01,-1.93
247.93,-1.84
266.1,-1.71
294.38,-1.49
305.48,-1.38
316.58,-1.26
337.38,-1.08
371.35,-0.77
398.56,-0.6
427.75,-0.39
448.1,-0.26
468.46,-0.12
506.17,0.11
539.61,0.23
596.95,0.42
640.69,0.6
660.7,0.71
680.71,0.82
745.48,1.39
801.71,1.9
850.08,2.37
930.97,2.63
966.08,2.53
1001.19,2.43
1061.59,2.14
1162.61,1.82
1247.78,1.94
1339.19,2.21
1402.9,2.48
1466.62,2.75
1576.71,3.32
1655.59,3.99
1715.16,4.88
1776.87,5.84
1804.2,6.14
1831.53,6.45
1887.88,7.5
1945.95,8.59
2005.82,9.27
2088.51,10.31
2137.06,10.92
2185.62,11.54
2333.92,12.77
2504.89,13.71
2693.83,14.12
2870.8,14.25
3015.35,14.14
3159.9,14.02
3398.24,13.63
3603.25,13.19
3847.73,12.35
4150.51,11.17
4302.54,10.57
4454.56,9.97
4756.81,8.9
5183.21,7.78
5619.39,6.72
6123.11,5.49
6297.99,4.95
6472.87,4.41
6739.72,3.52
6900.43,2.85
7197.01,1.76
7437.17,0.66
7646.62,-0.07
7804.24,-0.53
7961.86,-0.99
8588.39,-0.86
8987.72,0.25
9279.82,0.87
9549.21,1.77
9746.04,2.36
9942.88,2.95
10248.75,3.42
10510.82,4.42
11167.45,5.71
12230.11,6.39
12691.36,6.28
13152.6,6.18
13946.07,5.8
14742.67,4.84
15389.26,3.64
15806.7,2.7
15976.12,2.23
16145.53,1.76
16474.98,0.87
16642.22,0.0
17067.77,-0.73
17521.89,-2.06
17805.1,-2.64
18088.3,-3.23
18786.51,-4.24
19660.04,-4.87
