20.68,9.27
22.37,9.41
23.70,9.42
26.09,9.42
28.00,9.38
30.06,9.30
33.25,9.18
35.68,9.09
38.10,9.00
41.94,8.67
45.01,8.44
47.82,8.16
52.89,7.69
57.19,7.29
60.30,7.02
66.02,6.54
71.39,6.13
75.27,5.77
83.26,5.33
93.03,4.89
100.59,4.64
106.06,4.40
114.97,3.94
123.38,3.65
131.75,3.39
144.99,2.96
155.92,2.67
166.14,2.36
181.01,1.86
194.24,1.46
207.40,1.12
225.96,0.68
242.50,0.51
260.26,0.45
287.92,0.29
311.11,0.31
329.99,0.29
366.90,0.10
396.41,-0.12
420.48,-0.12
462.84,-0.08
496.78,0.01
533.19,0.03
589.91,0.16
633.14,0.16
676.11,0.16
751.81,0.28
812.40,0.39
857.45,0.62
948.77,1.03
1025.27,1.25
1087.61,1.49
1185.35,1.95
1275.04,2.45
1361.41,2.98
1466.57,3.78
1574.61,4.69
1687.15,5.53
1787.75,6.37
1880.89,7.06
2009.29,8.00
2179.43,9.16
2363.87,10.20
2589.78,11.08
2797.02,11.58
2939.24,11.81
3203.30,12.20
3438.08,12.22
3689.83,12.07
4040.26,11.56
4344.41,11.14
4605.86,10.73
4992.12,9.97
5389.28,9.37
5736.21,8.72
6136.41,8.08
6617.06,7.15
7063.05,6.00
7500.79,4.75
7965.71,3.52
8459.39,2.27
8983.63,1.01
9540.29,-0.28
10131.55,-1.53
10814.50,-2.65
11720.18,-3.68
12652.78,-4.25
13361.52,-4.39
14632.83,-4.50
15728.37,-5.03
16510.77,-5.77
17081.16,-6.76
17633.15,-8.11
18128.67,-9.58
18369.42,-10.72
18597.47,-11.47
18854.86,-12.49
19105.49,-13.60
19435.05,-15.08
19621.86,-16.45
