20.28,2.70
21.77,3.12
23.36,3.60
25.08,4.26
26.92,4.69
28.90,4.66
31.01,4.76
33.30,5.56
35.74,6.13
38.36,5.74
41.16,5.37
44.19,5.96
47.42,6.06
50.89,5.86
54.63,6.04
58.63,5.91
62.92,6.02
67.53,5.95
72.48,5.91
77.78,5.80
83.48,5.69
89.59,5.55
96.14,5.36
103.18,5.12
110.72,4.82
118.82,4.53
127.51,4.18
136.83,3.74
146.83,3.30
157.56,2.87
169.07,2.33
181.41,1.79
194.67,1.26
208.89,0.87
224.17,0.59
240.58,0.38
258.19,0.30
277.11,0.30
297.41,0.30
319.21,0.42
342.61,0.52
367.71,0.54
394.65,0.54
423.55,0.52
454.56,0.37
487.81,0.12
523.47,-0.27
561.71,-0.79
602.70,-1.49
646.66,-2.27
693.90,-2.78
744.70,-2.88
799.32,-2.66
857.97,-2.36
920.96,-1.98
988.58,-1.57
1061.13,-1.25
1138.98,-0.97
1222.53,-0.73
1312.16,-0.58
1408.42,-0.34
1511.88,0.16
1614.91,0.89
1707.68,1.71
1787.61,2.49
1861.86,3.29
1939.25,4.15
2019.88,5.05
2103.80,5.87
2202.34,6.73
2340.45,7.33
2473.75,6.91
2555.44,6.02
2602.82,5.19
2720.13,4.25
2875.91,4.63
3026.05,5.67
3231.78,6.00
3467.81,5.45
3720.60,4.56
3971.76,3.70
4239.95,2.88
4549.11,2.04
4880.82,1.20
5237.00,0.51
5619.94,0.17
5912.57,0.86
6034.26,1.32
6128.61,2.29
6256.59,3.54
6355.00,4.75
6513.76,5.90
6655.99,6.94
7036.88,7.20
7473.50,6.14
7938.83,5.62
8386.15,6.36
8647.30,7.33
8791.16,8.23
9183.75,9.31
9392.43,9.58
9608.31,8.24
9701.06,6.93
9834.88,5.77
9909.13,4.29
10005.83,3.26
10200.86,0.88
10204.87,1.92
10300.99,0.00
10421.96,-1.18
10565.40,-2.43
10657.42,-3.54
10707.86,-4.41
10921.89,-5.49
11028.27,-6.57
11136.68,-7.41
11302.12,-8.48
11469.58,-9.65
11582.25,-10.52
11696.11,-11.36
11780.64,-12.35
11896.11,-13.26
12012.58,-14.21
12393.50,-15.13
13321.66,-14.44
14298.81,-14.21
15351.32,-13.34
16476.18,-13.30
17281.67,-13.94
17583.77,-14.85
17935.85,-15.85
18156.83,-16.86
18473.13,-17.93
19130.68,-18.92
26373.79,29.07
28138.06,29.38
29170.02,28.47
30383.79,29.45
31551.33,29.01
32770.15,29.08
