20.13,-7.92
21.6,-7.34
23.19,-6.7
24.89,-6.11
26.72,-5.45
28.68,-4.78
30.78,-4.16
33.04,-3.41
35.47,-2.72
38.07,-1.98
40.86,-1.2
43.86,-0.36
47.08,0.45
50.53,1.32
54.24,2.2
58.22,3.04
62.49,3.72
67.08,4.32
72.0,4.71
77.29,5.0
82.96,5.12
89.04,5.14
95.58,5.11
102.59,5.09
110.12,5.05
118.2,4.92
126.88,4.87
136.19,4.74
146.18,4.67
156.91,4.51
168.42,4.31
180.78,4.07
194.04,3.75
208.28,3.4
223.57,2.97
239.97,2.51
257.58,2.03
276.49,1.62
296.77,1.29
318.55,1.09
341.93,0.94
367.02,0.88
393.95,0.82
422.86,0.69
453.89,0.47
487.2,0.08
522.95,-0.5
561.32,-1.2
599.47,-2.1
630.58,-2.96
659.95,-3.77
694.19,-4.58
737.63,-5.41
791.75,-5.64
845.57,-5.09
893.95,-4.27
935.58,-3.42
974.22,-2.64
1014.45,-1.8
1056.34,-0.94
1094.41,-0.22
1133.85,0.6
1180.68,1.48
1229.43,2.34
1280.2,3.14
1333.07,3.97
1388.12,4.75
1452.77,5.66
1520.43,6.5
1583.22,7.3
1648.6,8.12
1716.68,8.9
1796.63,9.71
1909.06,10.53
2049.15,10.83
2199.52,10.51
2360.92,9.89
2508.66,9.15
2638.82,8.37
2775.73,7.45
2905.01,6.61
3040.31,5.76
3198.05,4.88
3381.03,4.08
3610.83,3.38
3875.79,3.16
4139.22,3.7
4376.05,4.58
4649.89,5.57
4991.11,6.27
5357.36,6.71
5750.49,6.82
6172.47,6.35
6625.42,6.01
7004.5,6.73
7293.75,7.62
7711.07,8.54
8111.14,8.08
8235.16,7.24
8403.48,6.34
8531.97,5.38
8671.19,4.35
8750.5,3.29
8839.47,2.26
8956.49,1.06
9158.06,-0.24
9227.8,-1.63
9321.63,-2.63
9416.41,-3.64
9516.96,-4.67
9665.74,-5.66
9780.49,-6.71
9970.3,-7.95
10236.02,-9.31
10487.58,-10.44
10712.77,-11.33
10942.79,-12.15
11325.71,-12.87
11793.41,-13.73
12531.41,-14.31
13248.42,-13.69
13519.19,-12.81
13753.7,-11.78
14292.72,-10.53
14852.85,-11.82
15034.26,-12.95
15148.76,-13.96
15302.79,-14.88
15497.52,-15.76
15655.1,-17.65
15774.33,-19.63
15814.27,-18.7
15934.71,-21.74
15975.06,-20.73
16096.73,-24.11
16137.49,-22.83
16500.67,-29.46
16550.83,-27.63
16601.13,-25.95
16634.75,-26.78
16736.03,-25.09
17787.83,-24.29
18668.17,-25.3
18972.79,-26.27
19282.38,-27.3
19360.57,-28.36
19557.42,-30.15
19597.03,-29.46
