20.67,3.06
22.35,3.04
23.69,3.02
26.07,2.95
27.98,2.9
30.03,2.89
33.23,2.9
35.66,2.9
38.08,2.88
42.34,2.76
45.44,2.69
48.77,2.58
53.95,2.48
57.52,2.42
62.15,2.25
68.06,2.03
73.05,1.84
78.4,1.63
86.73,1.47
93.08,1.47
99.9,1.46
110.52,1.23
118.62,1.09
126.66,0.95
139.42,0.76
149.63,0.69
160.59,0.58
177.66,0.24
191.06,-0.05
203.61,-0.22
224.12,-0.37
240.54,-0.4
258.16,-0.27
285.59,-0.17
308.58,-0.07
328.97,0.01
363.93,-0.02
390.59,-0.18
419.2,-0.17
463.75,-0.09
497.72,0.01
534.19,0.19
590.96,0.42
639.07,0.49
673.87,0.51
745.48,0.63
794.73,0.73
854.38,0.95
949.97,1.11
1026.45,1.15
1094.25,1.23
1210.54,1.49
1307.12,1.98
1389.71,2.42
1496.55,3.17
1622.48,3.99
1747.21,4.68
1865.14,5.32
1985.66,5.92
2152.76,6.88
2333.92,7.86
2520.12,8.38
2647.97,8.7
2885.34,8.93
3096.71,8.97
3306.82,8.8
3639.82,8.17
3930.21,7.59
4185.59,7.03
4477.12,6.41
4829.42,5.61
5214.72,4.91
5553.56,4.33
5940.37,3.74
6472.87,2.88
7088.8,1.96
7763.35,0.94
8588.39,1.04
9287.63,1.5
9892.8,1.44
10457.88,0.39
10889.01,-0.81
11337.92,-2.14
11716.26,-3.28
12046.23,-3.96
12542.85,-4.86
13667.19,-5.49
14779.94,-6.04
15506.27,-6.49
16161.85,-7.58
16698.34,-8.8
16811.15,-9.66
17241.02,-10.36
17664.04,-11.53
17771.41,-12.11
18134.03,-13.15
18578.95,-14.24
19189.22,-15.98
19660.04,-17.12
